# Creation date: Tue Apr 22 11:17:26 2025
####################################### 
# PHOTOMETRIC REDSHIFT with OPTIONS   # 
# Config file            : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/config_file.para
# CAT_IN                 : /home/hallouin/Documents/thall_2025/lephare/simulation_catalogs/buzzard_base/Shuffle_Buzzard_training_file.dat
# CAT_OUT                : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/TRAINING_CAT_5000.out
# CAT_LINES              : 1 5000
# PARA_OUT               : /home/hallouin/Documents/thall_2025/lephare/docs/zphota_training/output.para
# INP_TYPE               : M
# CAT_FMT[0:MEME 1:MMEE] : 1
# CAT_MAG                : AB
# ZPHOTLIB               : buzzard_mags 
# FIR_LIB                : 
# FIR_LMIN               : 7.000000
# FIR_CONT               : -1.000000
# FIR_SCALE              : -1.000000
# FIR_FREESCALE          : YES
# FIR_SUBSTELLAR         : NO
# ERR_SCALE              : 0.000000 
# ERR_FACTOR             : 1.500000 
# GLB_CONTEXT            : 0
# FORB_CONTEXT           : -1
# DZ_WIN                 : 1.000000
# MIN_THRES              : 0.020000
# MAG_ABS                : -24.000000 -5.000000
# MAG_ABS_AGN            : -30.000000 -10.000000
# MAG_REF                : 2
# NZ_PRIOR               : -2 -2
# Z_INTERP               : YES
# Z_METHOD               : BEST
# PROB_INTZ              : 0.000000 
# MABS_METHOD            : 1
# MABS_CONTEXT           : 33556478 
# MABS_REF               : 10 
# AUTO_ADAPT             : YES
# ADAPT_BAND             : 4
# ADAPT_LIM              : 1.500000 23.000000
# ADAPT_ZBIN             : 0.010000 6.000000
# ZFIX                   : NO
# SPEC_OUT               : save_spec
# CHI_OUT                : NO
# PDZ_OUT                : test
####################################### 
# Offsets from auto-adapt: 0.042989585745065284,-0.0006165267043378719,-0.0021406715295242407,0.0035866669364388315,0.006062724835594224,-0.026013763042950444
# Offsets from auto-adapt: 0.042990,-0.000617,-0.002141,0.003587,0.006063,-0.026014,
# Format: 
# IDENT 1 Z_BEST 2 Z_BEST68_LOW 3 Z_BEST68_HIGH 4 Z_BEST99_LOW 5 Z_BEST99_HIGH 6 Z_MED 7 Z_MODE 8 CHI_BEST 9 MOD_BEST 10 EXTLAW_BEST 11 EBV_BEST 12 PDZ_BEST 13 SCALE_BEST 14 MAG_OBS()15-20 ERR_MAG_OBS()21-26 MAG_ABS()27-32 EMAG_ABS()33-38 ZSPEC 39
# Format topcat: 
# IDENT  Z_BEST  Z_BEST68_LOW  Z_BEST68_HIGH  Z_BEST99_LOW  Z_BEST99_HIGH  Z_MED  Z_MODE  CHI_BEST  MOD_BEST  EXTLAW_BEST  EBV_BEST  PDZ_BEST  SCALE_BEST  MAG_OBS0  MAG_OBS1  MAG_OBS2  MAG_OBS3  MAG_OBS4  MAG_OBS5  ERR_MAG_OBS0  ERR_MAG_OBS1  ERR_MAG_OBS2  ERR_MAG_OBS3  ERR_MAG_OBS4  ERR_MAG_OBS5  MAG_ABS0  MAG_ABS1  MAG_ABS2  MAG_ABS3  MAG_ABS4  MAG_ABS5  EMAG_ABS0  EMAG_ABS1  EMAG_ABS2  EMAG_ABS3  EMAG_ABS4  EMAG_ABS5  ZSPEC 
         187361           0.4689       0.0100       0.6211       0.0100       2.0000       0.4084       0.1923    2.92828e+00     93      0        0.000    9.90000e+01    1.15465e-03     28.141     28.116     27.086     26.890     27.751     26.874      1.430      0.485      0.263      0.375      0.645      1.135    -14.03691    -14.42259    -14.61826    -14.55658    -14.61472    -14.71893      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.51907 
         415806           0.9472       0.0100       2.0000       0.0100       2.0000       0.9525       0.6366    4.17981e-01     64      0        0.000    9.90000e+01    1.75170e-02     27.179     28.186     27.368     26.725     26.355     25.846      1.522      0.468      0.297      0.367      0.498      0.983    -16.33027    -17.02052    -17.35561    -17.47680    -17.56764    -17.65600      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        1.73116 
         311419            1.268       1.0100       1.3350       0.8199       2.0000       1.6602       1.7807    5.50892e-01     63      0        0.000    9.90000e+01    1.82702e-01     26.248     26.243     25.845     25.443     24.917     24.454      0.370      0.104      0.070      0.094      0.117      0.272    -18.81246    -19.54031    -19.90812    -20.02524    -20.13840    -20.26031       0.12493       0.47395       1.35160       1.97855       2.31111       2.54284        1.07016 
         178199           0.3924       0.3276       0.4432       0.0100       0.5137       0.3526       0.3873    3.56336e+00     74      0        0.000    9.90000e+01    6.42069e-03     27.207     26.121     25.297     25.191     25.084     24.910      0.527      0.100      0.043      0.068      0.121      0.328    -15.40275    -16.04566    -16.18320    -16.39902    -16.46171    -16.51240       0.44384       0.29065       0.04100      -1.00000      -1.00000      -1.00000        0.42612 
         272872           0.3657       0.0100       0.5481       0.0100       2.0000       1.5556       2.0000    9.71905e-01    100      0        0.000    9.90000e+01    8.22128e-04     26.681     26.682     26.477     26.788     26.837     25.952      0.462      0.158      0.127      0.234      0.524      1.061    -14.47968    -14.60311    -14.46532    -14.25859    -14.19995    -14.23220       0.30980       0.21161      -1.00000      -1.00000      -1.00000      -1.00000        0.54248 
         112261           0.6887       0.0100       2.0000       0.0100       2.0000       1.0517       0.1174    3.29489e-01     84      0        0.000    9.90000e+01    5.00573e-03     27.195     27.763     27.306     26.888     26.669     26.177      1.037      0.383      0.254      0.354      0.654      1.385    -15.26711    -15.77785    -16.07836    -16.11854    -16.22571    -16.36353       0.05156      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.59161 
         391978           0.9652       0.9467       1.0026       0.9139       1.0793       0.9959       0.9968    2.17646e+00      1      0        0.000    9.90000e+01    9.08217e-01     27.863     27.541     25.247     24.091     23.143     22.632      2.106      0.336      0.039      0.027      0.023      0.041    -18.94908    -20.46172    -21.26849    -21.68871    -21.96262    -22.22660       0.19683       0.13311       0.74455       1.37871       1.70405       1.94656        0.98837 
         124177            0.752       0.6614       0.8830       0.0418       1.0735       0.7632       0.7404    2.67842e+00     89      0        0.000    9.90000e+01    1.46819e-02     26.407     26.499     26.274     25.608     25.792     25.692      0.514      0.153      0.098      0.117      0.206      0.555    -16.58678    -16.87407    -17.27442    -17.30454    -17.37270    -17.46350       0.27070       0.11555      -1.00000      -1.00000      -1.00000      -1.00000        0.73943 
         321551            1.522       1.3314       1.7203       0.0642       2.0000       1.1939       1.3341    8.71863e-01     32      0        0.000    9.90000e+01    3.94138e-01     29.149     27.540     26.834     26.052     25.623     24.710      1.344      0.306      0.159      0.159      0.202      0.312    -19.18371    -20.17080    -20.66265    -20.82864    -20.97609    -21.13074      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        1.33971 
         282077           0.7088       0.6999       0.7165       0.6863       0.7338       0.7088       0.7091    1.80162e+01     45      0        0.000    9.90000e+01    3.31003e-01     24.845     24.425     23.585     22.800     22.496     22.226      0.113      0.023      0.012      0.011      0.014      0.030    -19.11558    -19.97221    -20.51359    -20.72693    -20.87063    -21.01493       0.11395       0.20662       0.14151       0.74641       1.10249       1.35712        0.64631 
          29134           0.7273       0.6740       0.7898       0.4684       0.9225       0.7232       0.7259    1.03381e+00     43      0        0.000    9.90000e+01    4.50402e-02     27.299     26.843     25.745     24.829     24.502     24.562      1.355      0.226      0.061      0.053      0.082      0.194    -17.11473    -18.04321    -18.29299    -18.37267    -18.49695    -18.63563       0.18050       0.16771       0.16993       0.78428       1.13992       1.39454        0.60810 
         360935           0.1172       0.0295       0.2357       0.0100       2.0000       1.3279       0.0669    7.48345e-01     99      0        0.000    9.90000e+01    6.27358e-05     26.927     26.867     26.948     26.644     27.392     26.666      0.579      0.208      0.163      0.279      0.614      1.406    -11.65470    -11.70378    -11.88818    -11.45306    -11.43447    -11.53521       0.90152       0.48967       0.16229      -1.00000      -1.00000      -1.00000        0.57797 
          77998            1.314       0.9722       2.0000       0.0100       2.0000       1.5017       1.7753    2.60242e-01     87      0        0.000    9.90000e+01    9.36593e-02     26.325     26.198     25.968     25.746     25.415     24.978      0.361      0.101      0.075      0.111      0.180      0.341    -18.50877    -19.00738    -19.24597    -19.31459    -19.37650    -19.44393       0.01924      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        1.63677 
         295600           0.2197       0.1184       0.3447       0.0100       0.4014       0.3003       0.2182    2.70235e+01     99      0        0.000    9.90000e+01    1.37331e-04     27.244     27.518     27.018     26.250     26.563     29.040      0.999      0.331      0.213      0.215      0.335      0.848    -12.52613    -12.98137    -13.69864    -12.30369    -12.28510    -12.38584      -1.00000       0.28237       0.02115      -1.00000      -1.00000      -1.00000        0.84258 
          35876           0.1483       0.0300       0.3750       0.0300       2.0000       0.8635       0.1462    3.91271e+01    100      0        0.000    9.90000e+01    7.11139e-06     29.432     28.243     27.307     26.769     26.412     31.058      1.705      0.477      0.249      0.278      0.467      1.043     -9.34132    -11.85086    -12.29561     -9.10113     -9.04249     -9.07473      -1.00000       0.49511       0.10483      -1.00000      -1.00000      -1.00000        0.67401 
         152357            1.713       0.6508       2.0000       0.0100       2.0000       1.2134       0.9895    4.72650e-02     33      0        0.000    9.90000e+01    3.76844e-01     27.780     27.675     27.111     26.496     25.966     25.658      1.706      0.426      0.219      0.224      0.229      0.391    -19.05358    -20.01510    -20.53267    -20.76895    -20.93261    -21.09799      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        1.26579 
         344141           0.4474       0.1871       0.6404       0.0100       1.4247       0.4538       0.4318    5.88103e-01     18      0        0.000    9.90000e+01    5.27757e-03     29.055     28.350     26.651     26.057     25.885     25.174      3.541      0.612      0.154      0.175      0.261      0.613    -14.06231    -15.27825    -15.76310    -16.02334    -16.30862    -16.49716      -1.00000       0.33701       0.11120       0.59576      -1.00000      -1.00000        0.40859 
         302678           0.7349       0.4413       0.9562       0.0100       2.0000       0.7390       0.6795    1.06807e+00     41      0        0.000    9.90000e+01    5.46560e-03     30.447     28.527     28.160     26.917     26.900     27.137      2.494      0.768      0.363      0.352      0.462      1.030    -14.81699    -15.70219    -16.12051    -16.20303    -16.31995    -16.44855      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.92287 
         330173            1.304       1.2066       1.6071       0.7476       2.0000       1.3632       1.3056    5.88445e-01     35      0        0.000    9.90000e+01    3.09356e-01     27.366     26.843     26.303     25.684     25.118     24.294      0.744      0.169      0.098      0.119      0.124      0.233    -18.75765    -19.90674    -20.45576    -20.71171    -20.91344    -21.11902       0.01384       0.59208       1.46973       2.09668       2.42924       2.66097        1.77399 
         324398            1.436       1.1840       1.7278       0.0100       2.0000       1.4393       1.5177    2.58925e-01     60      0        0.000    9.90000e+01    1.47143e-01     27.136     26.704     26.540     26.101     25.748     24.932      0.547      0.153      0.120      0.165      0.257      0.435    -18.62958    -19.36685    -19.72459    -19.78578    -19.89324    -20.01644       0.28237      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        1.44690 
         348932           0.5467       0.1640       0.5769       0.0306       0.6531       0.2918       0.2175    1.46572e+00     46      0        0.000    9.90000e+01    1.94679e-02     28.104     26.546     25.428     24.888     24.732     24.634      0.995      0.150      0.045      0.056      0.088      0.221    -16.20762    -17.07055    -17.37397    -17.46586    -17.58991    -17.72632       0.52202       0.09038       0.05737       0.59844       0.91915       1.17378        0.44510 
         419555              1.5       1.3316       1.5736       0.9577       1.7735       1.4582       1.4877    2.98571e-01     60      0        0.000    9.90000e+01    4.90539e-01     25.843     25.582     25.326     24.912     24.625     23.993      0.242      0.060      0.042      0.056      0.082      0.145    -19.97860    -20.70074    -21.05848    -21.11967    -21.22714    -21.35033       0.22780       1.22199       2.09964       2.72659       3.05915       3.29088        1.35198 
         206879            1.483       0.5700       1.7570       0.0100       2.0000       1.0632       0.8782    8.72863e-04     24      0        0.000    9.90000e+01    2.68710e-01     98.957     28.487     27.834     26.764     26.148     25.457      2.992      0.958      0.309      0.219      0.311      0.701    -18.40391    -19.54645    -20.13597    -20.39152    -20.57525    -20.76159      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000      -1.00000        0.75414 
          71463           0.7565       0.6058       0.9494       0.0100       2.0000       0.9367       0.7189    1.16247e+00     87      0        0.000    9.90000e+01    1.19009e-02     27.166     26.941     26.661     26.001     26.054     25.596      0.782      0.202      0.135      0.166      0.231      0.378    -16.23653    -16.63365    -17.00604    -17.07466    -17.13657    -17.20400       0.27070       0.11555      -1.00000      -1.00000      -1.00000      -1.00000        1.35548 
         222163           0.9535       0.8866       0.9984       0.8355       1.0694       0.9584       0.9608    1.51532e+00      2      0        0.000    9.90000e+01    3.52488e-01     29.422     28.259     25.970     24.869     23.879     23.543      2.482      0.544      0.076      0.052      0.044      0.087    -18.11079    -19.51422    -20.25173    -20.61987    -20.85299    -21.08151       0.22815       0.14433       0.73333       1.36792       1.69283       1.93665        0.96805 
         211346           0.6797       0.5599       0.8104       0.0100       1.1254       0.5293       0.6320    1.44217e+00     74      0        0.000    9.90000e+01    9.36025e-03     28.316     27.324     26.744     26.063     26.029     26.405      0.783      0.247      0.153      0.155      0.249      0.659    -15.78672    -16.48821    -16.69322    -16.80828    -16.87097    -16.92167       0.03824       0.20652      -1.00000      -1.00000      -1.00000      -1.00000        0.80734 
         304757          0.08672       0.0100       0.2855       0.0100       2.0000       0.4982       0.0741    8.78687e-01     76      0        0.000    9.90000e+01    4.45172e-05     28.278     27.360     27.191     26.557     26.799     26.914      1.172      0.365      0.236      0.288      0.432      1.022    -10.07014    -10.67309    -10.88330    -10.99642    -11.09546    -11.22273      -1.00000      -1.00000       0.16880      -1.00000      -1.00000      -1.00000        0.93805 
         307937           0.8904       0.5933       1.0027       0.0100       2.0000       0.8813       0.8386    6.04699e-01     67      0        0.000    9.90000e+01    3.26396e-02     27.110     27.174     26.491     25.802     25.388     25.494      0.869      0.233      0.121      0.126      0.153      0.368    -17.00527    -17.72582    -18.01613    -18.15116    -18.24272    -18.33054       0.41788       0.08588      -1.00000      -1.00000      -1.00000      -1.00000        1.00386 
