IDENT,Z_BEST,Z_BEST68_LOW,Z_BEST68_HIGH,Z_BEST99_LOW,Z_BEST99_HIGH,Z_MED,Z_MODE,CHI_BEST,MOD_BEST,EXTLAW_BEST,EBV_BEST,PDZ_BEST,SCALE_BEST,MAG_OBS0,MAG_OBS1,MAG_OBS2,MAG_OBS3,MAG_OBS4,MAG_OBS5,ERR_MAG_OBS0,ERR_MAG_OBS1,ERR_MAG_OBS2,ERR_MAG_OBS3,ERR_MAG_OBS4,ERR_MAG_OBS5,MAG_ABS0,MAG_ABS1,MAG_ABS2,MAG_ABS3,MAG_ABS4,MAG_ABS5,EMAG_ABS0,EMAG_ABS1,EMAG_ABS2,EMAG_ABS3,EMAG_ABS4,EMAG_ABS5,ZSPEC,PDZ_FLAG
4476.0,2.0,0.01,2.0,0.01,2.0,0.6729,0.0148,0.206932,38,0,0.0,99.0,0.671612,27.445,26.986,26.526,26.425,25.979,25.566,1.114,0.218,0.112,0.17,0.282,0.719,-19.69478,-20.60308,-21.13776,-21.381,-21.59098,-21.80674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26043,26
4527.0,2.0,0.2456,2.0,0.01,2.0,0.4869,0.0147,0.566184,38,0,0.0,99.0,0.922671,26.888,26.628,26.17,26.099,25.644,25.504,0.777,0.169,0.092,0.146,0.238,0.653,-20.0396,-20.9479,-21.48258,-21.72582,-21.9358,-22.15156,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.26206,26
7101.0,2.0,0.01,2.0,0.01,2.0,0.5215,0.0149,0.622483,56,0,0.0,99.0,0.440236,27.426,26.94,26.41,26.324,25.743,25.754,1.181,0.243,0.114,0.176,0.287,0.726,-19.73834,-20.49249,-20.87034,-20.96897,-21.08525,-21.21187,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.31642,26
7228.0,2.0,0.01,2.0,0.01,2.0,0.5715,0.3573,1.29562,41,0,0.0,99.0,0.512654,27.47,27.98,26.926,26.839,25.998,26.185,1.653,0.404,0.177,0.261,0.395,0.951,-19.74745,-20.63265,-21.05097,-21.13349,-21.25042,-21.37902,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34822,26
7864.0,2.0,0.01,2.0,0.01,2.0,0.8607,0.0149,0.0824691,38,0,0.0,99.0,0.503577,98.957,27.27,26.845,26.717,26.364,25.867,1.559,0.367,0.167,0.256,0.408,0.993,-19.38215,-20.29045,-20.82513,-21.06836,-21.27835,-21.49411,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.34681,30
7952.0,2.0,0.01,2.0,0.01,2.0,0.9555,0.0845,0.170265,80,0,0.0,99.0,0.224407,28.089,27.213,26.799,26.487,26.119,99.026,1.131,0.269,0.135,0.219,0.351,0.91,-19.27699,-19.86465,-20.14042,-20.25699,-20.32207,-20.37708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33714,30
9098.0,2.0,0.01,2.0,0.01,2.0,1.1011,0.0148,0.741386,85,0,0.0,99.0,0.171497,27.506,26.759,26.589,26.499,26.046,26.179,0.872,0.235,0.126,0.214,0.331,0.896,-19.10817,-19.63746,-19.89077,-19.96997,-20.03157,-20.09372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.36161,30
9668.0,2.0,0.01,2.0,0.01,2.0,1.0288,0.121,0.00404371,75,0,0.0,99.0,0.201161,28.221,27.58,27.05,26.677,26.252,99.026,1.645,0.391,0.175,0.267,0.434,1.046,-19.13403,-19.74363,-20.02666,-20.13839,-20.20341,-20.2583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.36762,30
9699.0,2.0,0.01,2.0,0.01,2.0,1.0571,2.0,0.0551517,39,0,0.0,99.0,0.635208,27.579,27.077,26.631,26.454,26.004,25.529,1.218,0.263,0.116,0.179,0.297,0.762,-19.67397,-20.5782,-21.09724,-21.32593,-21.52351,-21.72752,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37242,30
9840.0,2.0,1.8715,2.0,0.01,2.0,1.0316,2.0,1.12841,41,0,0.0,99.0,0.798625,28.153,27.532,26.478,26.34,25.549,25.38,2.253,0.378,0.11,0.15,0.228,0.597,-20.22875,-21.11395,-21.53227,-21.61479,-21.73171,-21.86032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38508,16
9860.0,2.0,0.01,2.0,0.01,2.0,0.8596,0.2985,0.0520674,41,0,0.0,99.0,0.48241,98.957,27.936,27.094,26.764,26.249,25.841,1.569,0.391,0.174,0.271,0.426,1.066,-19.68143,-20.56663,-20.98495,-21.06747,-21.1844,-21.313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37366,30
10329.0,2.0,0.01,2.0,0.01,2.0,0.5241,0.3119,0.340069,43,0,0.0,99.0,0.464741,28.079,27.764,26.888,26.773,26.296,25.979,1.699,0.441,0.174,0.252,0.359,0.892,-19.64161,-20.52267,-20.94499,-21.02467,-21.14896,-21.28763,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37911,30
10483.0,2.0,0.01,2.0,0.01,2.0,0.7316,0.3607,0.237999,41,0,0.0,99.0,0.489201,28.107,28.116,27.045,26.778,26.174,25.758,2.011,0.47,0.182,0.254,0.387,0.919,-19.69661,-20.58181,-21.00013,-21.08265,-21.19958,-21.32818,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37398,30
10484.0,2.0,0.2697,2.0,0.01,2.0,0.3878,0.3552,1.71079,44,0,0.0,99.0,0.915697,98.957,27.131,26.185,26.087,25.394,25.328,1.329,0.24,0.087,0.136,0.215,0.607,-20.37922,-21.25972,-21.68058,-21.7617,-21.88363,-22.01912,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.37988,28
10561.0,2.0,0.01,2.0,0.01,2.0,0.7522,0.36,0.0920759,32,0,0.0,99.0,0.783147,29.264,28.057,27.061,26.61,26.055,99.026,2.604,0.575,0.197,0.283,0.43,1.064,-19.9292,-20.91629,-21.40814,-21.57413,-21.72158,-21.87623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.38446,30
11027.0,2.0,0.01,2.0,0.01,2.0,0.7236,0.0149,0.142986,85,0,0.0,99.0,0.149641,27.389,27.037,26.733,26.541,26.368,26.259,0.759,0.216,0.123,0.213,0.365,0.983,-18.96015,-19.48944,-19.74276,-19.82195,-19.88355,-19.9457,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.39327,30
11735.0,2.0,0.01,2.0,0.01,2.0,0.9632,0.0148,0.320501,68,0,0.0,99.0,0.177804,27.671,27.127,26.863,26.823,26.583,25.841,1.393,0.355,0.158,0.247,0.41,1.009,-18.79715,-19.46276,-19.83897,-19.9755,-20.10949,-20.25677,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.40486,30
12007.0,2.0,0.01,2.0,0.01,2.0,1.5129,0.0144,0.522517,81,0,0.0,99.0,0.379516,26.299,26.003,25.739,25.637,25.485,25.284,0.316,0.093,0.058,0.101,0.202,0.558,-19.85599,-20.43099,-20.73362,-20.81843,-20.91432,-21.02319,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42393,30
13340.0,2.0,0.01,2.0,0.01,2.0,0.7451,0.298,0.169966,53,0,0.0,99.0,0.336777,28.647,27.901,27.053,26.659,26.195,26.035,1.906,0.447,0.174,0.246,0.399,0.93,-19.42668,-20.19468,-20.56752,-20.68163,-20.7837,-20.88819,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.41964,30
13629.0,2.0,0.01,2.0,0.01,2.0,0.8005,0.3644,0.291611,41,0,0.0,99.0,0.407482,98.957,28.371,27.201,26.983,26.495,25.624,3.422,0.818,0.25,0.302,0.455,1.004,-19.49816,-20.38336,-20.80168,-20.8842,-21.00113,-21.12973,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.42116,30
13638.0,2.0,0.01,2.0,0.01,2.0,0.5729,0.327,0.212832,44,0,0.0,99.0,0.503991,28.433,27.757,26.849,26.67,26.203,25.63,2.102,0.487,0.179,0.252,0.409,0.957,-19.7309,-20.61139,-21.03226,-21.11338,-21.23531,-21.3708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.4175,30
13639.0,2.0,0.01,2.0,0.01,2.0,0.9118,0.0149,0.145976,38,0,0.0,99.0,0.457287,98.957,27.377,26.956,26.81,26.503,25.72,1.12,0.316,0.168,0.272,0.47,1.122,-19.27746,-20.18576,-20.72043,-20.96367,-21.17366,-21.38942,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.41181,30
13777.0,2.0,0.2331,2.0,0.01,2.0,0.843,0.3811,0.111447,18,0,0.0,99.0,1.75388,29.132,28.264,27.057,26.625,25.794,99.026,2.239,0.552,0.19,0.242,0.379,0.855,-20.36622,-21.55985,-22.16644,-22.42667,-22.61253,-22.80107,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.43899,26
14645.0,2.0,0.01,2.0,0.01,2.0,1.0273,0.0164,0.693541,55,0,0.0,99.0,0.334037,28.276,27.207,26.834,26.675,26.04,25.805,0.999,0.326,0.178,0.234,0.378,0.853,-19.42837,-20.18473,-20.56174,-20.66946,-20.78303,-20.90425,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.43469,30
15423.0,2.0,0.0838,2.0,0.01,2.0,0.3315,0.3667,1.81805,32,0,0.0,99.0,0.733994,31.046,27.583,27.003,26.796,26.107,25.781,2.863,0.663,0.195,0.225,0.335,0.735,-19.85882,-20.84591,-21.33776,-21.50375,-21.6512,-21.80585,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44411,28
15782.0,2.0,0.2553,2.0,0.01,2.0,0.4148,0.3307,1.31011,43,0,0.0,99.0,0.673641,26.743,27.307,26.479,26.426,25.915,25.318,0.976,0.255,0.12,0.182,0.316,0.755,-20.04466,-20.92571,-21.34803,-21.42771,-21.552,-21.69068,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44248,18
15874.0,2.0,1.8515,2.0,0.01,2.0,1.0434,0.3594,2.25645,41,0,0.0,99.0,0.46937,27.682,28.21,26.937,26.99,26.048,25.684,2.057,0.528,0.179,0.209,0.32,0.724,-19.65168,-20.53688,-20.9552,-21.03772,-21.15465,-21.28325,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44344,26
15984.0,2.0,0.01,2.0,0.01,2.0,0.8659,0.2814,0.399543,44,0,0.0,99.0,0.498845,27.384,27.711,26.906,26.635,26.158,25.63,1.185,0.339,0.159,0.237,0.413,0.926,-19.71975,-20.60025,-21.02112,-21.10224,-21.22416,-21.35965,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.45804,30
16103.0,2.0,0.01,2.0,0.01,2.0,1.1399,0.0149,0.0758982,70,0,0.0,99.0,0.175223,27.775,27.297,26.986,26.752,26.384,99.026,0.844,0.282,0.175,0.291,0.565,1.258,-18.90119,-19.53081,-19.8566,-19.97444,-20.07483,-20.18027,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.45066,30
16123.0,2.0,0.01,2.0,0.01,2.0,0.9438,0.4851,0.150009,24,0,0.0,99.0,1.32195,27.966,28.28,27.125,26.666,25.967,99.026,3.12,0.76,0.236,0.282,0.428,0.929,-20.13373,-21.27628,-21.8658,-22.12135,-22.30507,-22.49142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.44607,30
17039.0,2.0,0.01,2.0,0.01,2.0,0.9045,0.0149,0.317942,56,0,0.0,99.0,0.293947,28.076,27.288,26.865,26.751,26.185,26.107,1.547,0.385,0.153,0.216,0.364,0.825,-19.29979,-20.05395,-20.4318,-20.53043,-20.6467,-20.77333,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.45879,30
17545.0,2.0,0.01,2.0,0.01,2.0,0.5323,0.2727,0.398676,49,0,0.0,99.0,0.447463,27.362,27.306,26.677,26.521,26.071,25.931,1.086,0.299,0.131,0.2,0.365,0.845,-19.59546,-20.41376,-20.83704,-20.97483,-21.11211,-21.25862,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.45601,30
17561.0,2.0,0.01,2.0,0.01,2.0,0.7653,0.283,0.547882,43,0,0.0,99.0,0.431376,27.251,27.76,26.987,26.916,26.279,25.936,1.279,0.352,0.167,0.25,0.431,0.963,-19.56073,-20.44178,-20.8641,-20.94378,-21.06807,-21.20675,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.46204,26
18128.0,2.0,0.251,2.0,0.01,2.0,0.5224,0.3555,0.867514,41,0,0.0,99.0,0.927607,27.358,27.313,26.348,26.092,25.467,25.408,1.476,0.304,0.109,0.148,0.247,0.567,-20.3913,-21.2765,-21.69482,-21.77734,-21.89427,-22.02287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47057,26
18624.0,2.0,0.01,2.0,0.01,2.0,0.4838,0.2816,0.498515,43,0,0.0,99.0,0.536644,28.306,27.476,26.719,26.688,26.11,25.782,1.762,0.413,0.162,0.228,0.382,0.839,-19.7978,-20.67885,-21.10118,-21.18086,-21.30514,-21.44382,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47697,26
18715.0,2.0,0.01,2.0,0.01,2.0,0.8952,0.3767,0.330327,32,0,0.0,99.0,0.841701,98.957,28.058,26.939,26.58,25.917,25.76,2.528,0.571,0.179,0.214,0.336,0.728,-20.00748,-20.99457,-21.48643,-21.65242,-21.79987,-21.95452,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47312,30
18975.0,2.0,0.01,2.0,0.01,2.0,1.0912,0.0148,0.422221,38,0,0.0,99.0,0.483008,27.804,27.246,26.878,26.856,26.258,26.037,0.823,0.275,0.16,0.258,0.503,0.905,-19.33687,-20.24517,-20.77985,-21.02309,-21.23307,-21.44883,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.47963,30
19958.0,2.0,0.0358,2.0,0.01,2.0,0.4238,0.3973,0.879594,32,0,0.0,99.0,0.587823,31.137,28.438,27.321,26.945,26.175,25.997,2.728,0.713,0.254,0.308,0.496,0.947,-19.61771,-20.60479,-21.09665,-21.26264,-21.41009,-21.56474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.51749,26
20403.0,2.0,0.01,2.0,0.01,2.0,0.3241,0.1147,0.829704,41,0,0.0,99.0,0.960998,28.962,27.11,26.352,25.999,25.475,25.179,1.385,0.285,0.105,0.135,0.227,0.478,-20.4297,-21.3149,-21.73322,-21.81574,-21.93266,-22.06127,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.51815,30
20705.0,2.0,0.01,2.0,0.01,2.0,0.698,0.2722,0.312028,49,0,0.0,99.0,0.446667,27.397,27.334,26.688,26.5,26.068,25.672,1.041,0.292,0.138,0.199,0.357,0.675,-19.59353,-20.41183,-20.8351,-20.9729,-21.11017,-21.25669,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.50991,30
21340.0,2.0,0.01,2.0,0.01,2.0,0.6051,0.3505,0.805031,44,0,0.0,99.0,0.421871,28.457,27.98,26.937,26.989,26.299,25.873,1.977,0.499,0.214,0.291,0.488,1.009,-19.53779,-20.41828,-20.83915,-20.92027,-21.0422,-21.17769,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.51973,26
21362.0,2.0,0.01,2.0,0.01,2.0,0.8259,0.1155,0.31903,66,0,0.0,99.0,0.289047,28.603,27.441,26.897,26.523,26.191,25.621,1.635,0.379,0.164,0.217,0.346,0.742,-19.39135,-20.07447,-20.40536,-20.52164,-20.61095,-20.6983,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.52501,30
22178.0,2.0,0.01,2.0,0.01,2.0,0.7599,0.36,0.341166,41,0,0.0,99.0,0.555574,27.22,27.945,26.903,26.643,26.065,25.533,1.86,0.435,0.187,0.239,0.4,0.89,-19.83475,-20.71995,-21.13826,-21.22079,-21.33771,-21.46631,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.54722,30
22185.0,2.0,0.0921,2.0,0.01,2.0,0.6816,0.4959,0.438098,24,0,0.0,99.0,1.00555,30.833,28.679,27.462,26.891,26.264,25.485,3.729,0.942,0.293,0.278,0.411,0.846,-19.8367,-20.97925,-21.56877,-21.82432,-22.00804,-22.19439,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.54574,30
22447.0,2.0,0.01,2.0,0.01,2.0,0.9218,2.0,0.307278,59,0,0.0,99.0,0.622801,27.095,26.549,26.061,25.757,25.438,25.082,0.692,0.167,0.078,0.115,0.211,0.443,-20.12146,-20.8514,-21.22143,-21.34593,-21.45549,-21.56978,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.51666,26
23138.0,2.0,0.01,2.0,0.01,2.0,0.7648,0.0883,1.0485,47,0,0.0,99.0,0.349094,29.318,27.369,27.216,26.979,26.384,25.936,1.982,0.495,0.218,0.294,0.496,1.057,-19.31183,-20.14547,-20.56601,-20.70827,-20.83551,-20.96827,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.53542,30
23264.0,2.0,0.01,2.0,0.01,2.0,0.8088,0.0571,0.105748,56,0,0.0,99.0,0.30374,27.77,27.314,26.864,26.602,26.322,25.837,1.733,0.398,0.167,0.225,0.393,0.866,-19.33538,-20.08953,-20.46738,-20.56601,-20.68229,-20.80891,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.54465,30
24011.0,2.0,0.01,2.0,0.01,2.0,0.6077,0.1213,0.342163,75,0,0.0,99.0,0.30075,28.074,27.184,26.578,26.245,25.791,25.862,1.289,0.349,0.155,0.186,0.312,0.69,-19.57069,-20.18029,-20.46331,-20.57505,-20.64007,-20.69495,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.55764,30
24209.0,2.0,0.01,2.0,0.01,2.0,1.2497,0.0148,0.646916,85,0,0.0,99.0,0.198602,27.221,26.612,26.447,26.29,25.99,25.667,0.529,0.176,0.114,0.178,0.369,0.786,-19.26748,-19.79678,-20.05009,-20.12929,-20.19088,-20.25303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.55733,30
25732.0,2.0,0.01,2.0,0.01,2.0,0.6315,0.3496,0.837545,44,0,0.0,99.0,0.411657,98.957,27.982,27.017,26.948,26.161,26.292,1.361,0.406,0.199,0.243,0.414,0.922,-19.51118,-20.39167,-20.81254,-20.89366,-21.01559,-21.15108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5807,26
25833.0,2.0,1.0327,2.0,0.01,2.0,1.2634,2.0,0.282953,40,0,0.0,99.0,0.785609,27.914,26.938,26.47,26.194,25.684,25.136,1.324,0.278,0.121,0.153,0.262,0.627,-19.96193,-20.85867,-21.3487,-21.5694,-21.73105,-21.89583,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.57435,30
28906.0,2.0,0.01,2.0,0.01,2.0,0.9299,0.3291,0.331798,43,0,0.0,99.0,0.433587,98.957,27.862,26.946,26.891,26.271,25.664,2.182,0.537,0.228,0.258,0.427,0.951,-19.56628,-20.44733,-20.86965,-20.94933,-21.07362,-21.21229,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.60576,30
29102.0,2.0,0.01,2.0,0.01,2.0,1.0585,2.0,0.162124,47,0,0.0,99.0,0.555561,27.79,27.51,26.719,26.379,25.887,25.398,1.664,0.362,0.156,0.181,0.305,0.713,-19.8163,-20.64994,-21.07048,-21.21274,-21.33998,-21.47274,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.60061,30
29193.0,2.0,0.01,2.0,0.01,2.0,0.6394,0.1123,0.167802,62,0,0.0,99.0,0.407222,27.883,27.113,26.538,26.245,25.864,25.603,1.326,0.273,0.125,0.151,0.261,0.628,-19.69757,-20.41447,-20.77114,-20.88767,-20.99226,-21.10039,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.61142,30
29195.0,2.0,0.01,2.0,0.01,2.0,0.5913,0.0781,0.706121,59,0,0.0,99.0,0.553532,27.233,26.551,26.197,25.925,25.559,25.44,0.447,0.147,0.093,0.124,0.23,0.552,-19.99344,-20.72338,-21.09342,-21.21791,-21.32748,-21.44176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.60572,30
29217.0,2.0,0.9769,2.0,0.01,2.0,1.237,2.0,0.0615127,13,0,0.0,99.0,1.90717,98.957,27.274,26.812,26.562,25.989,25.207,1.307,0.298,0.148,0.193,0.339,0.81,-20.04832,-21.29744,-22.06365,-22.47186,-22.76329,-23.04417,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.60025,30
29552.0,2.0,0.01,2.0,0.01,2.0,0.67,0.327,0.323084,43,0,0.0,99.0,0.436048,28.188,27.832,26.932,26.872,26.319,25.941,1.914,0.495,0.208,0.239,0.4,0.893,-19.57242,-20.45348,-20.8758,-20.95548,-21.07977,-21.21844,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.59773,30
30856.0,2.0,0.2554,2.0,0.01,2.0,1.4522,0.0145,0.175756,60,0,0.0,99.0,0.552542,26.407,26.237,25.894,25.789,25.503,25.124,0.411,0.125,0.072,0.1,0.198,0.52,-20.08127,-20.80342,-21.16116,-21.22234,-21.32981,-21.453,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.60858,18
31177.0,2.0,0.01,2.0,0.01,2.0,0.7676,0.2746,0.208486,43,0,0.0,99.0,0.454192,28.028,27.659,26.938,26.792,26.272,26.172,1.928,0.47,0.22,0.264,0.458,1.042,-19.61669,-20.49774,-20.92006,-20.99974,-21.12403,-21.2627,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.62501,30
33188.0,2.0,0.01,2.0,0.01,2.0,1.0658,0.1122,0.0865459,80,0,0.0,99.0,0.247005,27.595,27.164,26.703,26.351,26.027,99.026,0.841,0.266,0.156,0.2,0.358,0.846,-19.38116,-19.96882,-20.24459,-20.36116,-20.42624,-20.48125,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.63445,30
33390.0,2.0,0.045,2.0,0.01,2.0,0.4518,0.3775,0.232449,32,0,0.0,99.0,0.588748,30.564,28.392,27.342,26.971,26.339,25.617,2.14,0.587,0.242,0.244,0.396,0.867,-19.61941,-20.6065,-21.09836,-21.26435,-21.41179,-21.56645,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.64009,26
39740.0,2.0,0.01,2.0,0.01,2.0,0.4296,0.3268,0.269415,41,0,0.0,99.0,0.580231,28.976,27.814,26.853,26.571,26.048,25.924,0.948,0.271,0.172,0.226,0.405,0.985,-19.88189,-20.76709,-21.18541,-21.26793,-21.38486,-21.51346,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.68921,26
41103.0,2.0,0.01,2.0,0.01,2.0,0.9878,0.0149,0.176063,70,0,0.0,99.0,0.172899,27.743,27.27,26.994,26.815,26.366,26.535,1.11,0.34,0.204,0.239,0.416,1.005,-18.8867,-19.51632,-19.84211,-19.95995,-20.06033,-20.16578,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.71137,30
41961.0,2.0,0.01,2.0,0.01,2.0,1.3096,0.0759,0.64181,71,0,0.0,99.0,0.458666,27.888,26.815,26.27,25.812,25.472,25.131,0.69,0.186,0.104,0.113,0.196,0.507,-19.99181,-20.61482,-20.90822,-21.02978,-21.10202,-21.16474,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.73046,30
42101.0,2.0,0.01,2.0,0.01,2.0,0.9292,0.274,0.16305,58,0,0.0,99.0,0.281836,28.961,27.82,27.189,26.865,26.253,26.222,1.418,0.439,0.243,0.24,0.385,0.898,-19.2609,-20.01247,-20.37664,-20.48965,-20.58906,-20.69013,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.75408,30
44768.0,2.0,0.01,2.0,0.01,2.0,0.7905,0.358,1.05008,41,0,0.0,99.0,0.487204,27.099,28.066,27.073,26.714,26.256,25.674,1.057,0.315,0.192,0.201,0.324,0.799,-19.69217,-20.57737,-20.99569,-21.07821,-21.19513,-21.32374,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.81106,30
45001.0,2.0,0.01,2.0,0.01,2.0,1.0393,0.1134,0.743579,53,0,0.0,99.0,0.526205,28.386,27.306,26.583,26.171,25.784,24.966,0.976,0.246,0.133,0.133,0.216,0.536,-19.91121,-20.67921,-21.05206,-21.16617,-21.26823,-21.37273,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.77956,30
45485.0,2.0,0.01,2.0,0.01,2.0,0.7799,0.0914,1.58729,54,0,0.0,99.0,0.289689,29.368,27.239,27.276,26.874,26.193,26.302,1.495,0.457,0.271,0.28,0.448,1.039,-19.2007,-19.95621,-20.34394,-20.50908,-20.62508,-20.73994,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.79679,30
45694.0,2.0,0.01,2.0,0.01,2.0,1.3002,2.0,0.57454,74,0,0.0,99.0,0.270819,28.256,27.202,26.786,26.372,25.965,25.284,0.699,0.24,0.161,0.173,0.279,0.746,-19.4554,-20.06523,-20.34671,-20.46177,-20.52445,-20.57515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.79542,30
46064.0,2.0,0.01,2.0,0.01,2.0,0.3718,0.3087,1.10166,32,0,0.0,99.0,0.714106,30.357,27.711,27.173,26.774,26.096,99.026,1.4,0.442,0.252,0.243,0.364,0.85,-19.829,-20.81609,-21.30794,-21.47393,-21.62138,-21.77603,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.80488,26
47115.0,2.0,1.8878,2.0,0.01,2.0,0.3155,0.3047,4.18493,32,0,0.0,99.0,1.34412,29.927,27.027,26.517,26.033,25.385,25.097,1.093,0.266,0.135,0.129,0.193,0.477,-20.51568,-21.50277,-21.99462,-22.16061,-22.30806,-22.46271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.84026,20
47882.0,2.0,0.01,2.0,0.01,2.0,1.0931,2.0,0.0949569,64,0,0.0,99.0,0.24982,28.844,27.686,27.148,26.743,26.23,25.864,1.634,0.4,0.213,0.222,0.352,0.834,-19.21569,-19.90594,-20.24103,-20.36222,-20.45306,-20.54142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.84274,30
49458.0,2.0,0.01,2.0,0.01,2.0,0.3374,0.1141,1.77108,32,0,0.0,99.0,0.704301,30.215,27.635,26.997,26.898,26.191,25.7,1.686,0.448,0.226,0.222,0.321,0.755,-19.81398,-20.80107,-21.29293,-21.45892,-21.60637,-21.76102,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.86176,26
51234.0,2.0,0.0605,2.0,0.01,2.0,0.9479,0.3794,0.108225,32,0,0.0,99.0,0.727042,98.957,28.205,27.133,26.73,26.09,25.321,1.581,0.44,0.236,0.252,0.375,0.906,-19.84849,-20.83558,-21.32743,-21.49342,-21.64087,-21.79552,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.9054,30
51669.0,2.0,0.01,2.0,0.01,2.0,0.9801,0.3631,0.348932,41,0,0.0,99.0,0.467205,27.948,28.207,27.107,26.802,26.234,25.637,1.891,0.524,0.247,0.227,0.316,0.759,-19.64666,-20.53186,-20.95018,-21.0327,-21.14963,-21.27823,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.89747,30
52372.0,2.0,0.01,2.0,0.01,2.0,0.9633,0.274,0.398749,43,0,0.0,99.0,0.404945,27.622,27.81,27.098,26.887,26.365,26.256,1.055,0.336,0.234,0.295,0.463,1.097,-19.49208,-20.37313,-20.79545,-20.87513,-20.99942,-21.1381,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.91447,30
