objectId,coord_ra,coord_dec,ebv,u_psfMag,u_psfMagErr,g_psfMag,g_psfMagErr,r_psfMag,r_psfMagErr,i_psfMag,i_psfMagErr,z_psfMag,z_psfMagErr,y_psfMag,y_psfMagErr,u_psfMag0,g_psfMag0,r_psfMag0,i_psfMag0,ug,gr,gi,ri,gi_sdss,gr_sdss,u_sdss,log_teff,feh
611254660325448945,52.4559586081214,-28.109648113151465,0.0071837399154901505,,,18.90530014038086,0.0025197400245815516,18.52280044555664,0.0013291899813339114,18.386899948120117,0.0016786300111562014,18.34320068359375,0.002421810058876872,,,,18.87900358310387,18.503394521802747,18.372146989429563,,0.37560906130112315,0.506856593674307,0.13124753237318387,0.5448022722631369,0.4171797124120534,,,
611254660325447779,52.431016732682615,-28.184027027918095,0.007217430043965578,,,16.384700775146484,0.0009525829809717834,15.63700008392334,0.0007000290206633508,15.369099617004395,0.00045969701022841036,15.266900062561035,0.0008070309995673597,,,,16.358280892915705,15.617503150740912,15.354277470247524,,0.7407777421747923,1.0040034226681804,0.2632256804933881,1.074263645141612,0.8247079602670683,,,
611254660325447860,52.45789887734927,-28.17908139249484,0.0072351498529314995,,,21.158899307250977,0.009595219977200031,19.928699493408203,0.003938309848308563,19.251399993896484,0.0029805200174450874,18.96299934387207,0.0034731300547719,,,,21.1324145604821,19.90915469250426,19.23654145667827,,1.2232598679778413,1.8958731038038295,0.6726132358259882,2.0241048555510783,1.363158012663271,,,
611254660325448232,52.431416784087716,-28.157939600936682,0.007170659955590963,,,22.894899368286133,0.06505870074033737,21.44610023498535,0.023062799125909805,20.137300491333008,0.010442899540066719,19.638200759887695,0.008540789596736431,,,,22.86865069107144,21.42672964501407,20.122574394431762,,1.4419210460573701,2.7460762966396786,1.3041552505823084,2.9295712559212572,1.6071838874000253,,,
611254660325447911,52.41659338753724,-28.17736348443203,0.007158250082284212,,,22.45639991760254,0.04431280121207237,21.20989990234375,0.019221799448132515,20.24209976196289,0.008102050051093102,19.828399658203125,0.015182600356638432,,,,22.430196667553645,21.19056283600473,20.227399150720984,,1.2396338315489146,2.2027975168326606,0.963163685283746,2.3509793554267833,1.3814313560085887,,,
611254660325449321,52.43348808098843,-28.08609541731312,0.007229459937661886,,,16.30699920654297,0.0009183979709632695,15.876199722290039,0.00045816501369699836,15.770000457763672,0.00046169001143425703,15.705400466918945,0.0006939740269444883,,,,16.280535288087,15.856670291940038,15.755153605696357,,0.4238649961469605,0.5253816823906412,0.10151668624368071,0.5645314917460329,0.47103333570000794,,,
611257134226611158,53.110662064112546,-27.50640767355987,0.009378629736602306,24.185300827026367,0.4631960093975067,23.111900329589844,0.023967599496245384,21.976200103759766,0.025927800685167313,20.961700439453125,0.009414860047399998,20.525100708007812,0.008973419666290283,,,24.140684642559393,23.077569232285438,21.950864975299442,20.94243992352329,1.063115410273955,1.1267042569859953,2.1351293087621492,1.008425051776154,2.278912713831689,1.2554019507963707,24.280942776680575,,
611257134226610698,53.12507007884748,-27.517198072366266,0.009372799657285213,22.541500091552734,0.10474099963903427,20.088699340820312,0.002040550112724304,18.73310089111328,0.002788339974358678,17.809600830078125,0.0010284200543537736,17.409299850463867,0.0008207180071622133,,,22.49691164204295,20.05438958490862,18.707781511841546,17.790352287148472,2.4425220571343296,1.346608073067074,2.2640372977601473,0.9174292246930733,2.416199722114557,1.5008146095428547,22.648145968668896,,
611256584470793548,52.8494677129615,-27.527762086196113,0.009773960337042809,,,19.889999389648438,0.0026971499901264906,19.485700607299805,0.0029087099246680737,19.304100036621094,0.0032016399782150984,19.247699737548828,0.009199470281600952,19.1875,0.019446199759840965,,19.854221158413775,19.45929754548165,19.284027646084713,,0.39492361293212497,0.5701935123290625,0.1752698993969375,0.6122560906304515,0.4387347520322515,,,
611256515751336084,52.977558642949624,-27.527216565595165,0.008328610099852085,22.3966007232666,0.13872000575065613,21.806499481201172,0.008351540192961693,21.53420066833496,0.016759999096393585,21.419300079345703,0.00978592038154602,21.4375,0.022171299904584885,,,22.35697971092209,21.776012050544583,21.511702029119874,21.402195946651826,0.5809676603775067,0.26431002142470916,0.3738161038927572,0.10950608246804805,0.40311415064578643,0.2929699839099754,22.557010543185044,3.7946559242477664,-2.8697251036221445
